"Sensitivity = -41.90059991327963 dB, AGain = 18 dB"
Freq(Hz) SPL(dB) Phase(degrees)
20.0,-1.6863153286058497
20.2,-1.6682718148073352
20.402,-1.6502283010088195
20.60602,-1.6321847872103035
20.8120802,-1.6141412734117877
21.020201002,-1.596097759613273
21.230403012020002,-1.5780542458147573
21.442707042140203,-1.5600107320162415
21.657134112561604,-1.5419672182177258
21.87370545368722,-1.5239237044192109
22.092442508224092,-1.5058801906206951
22.313366933306334,-1.4878366768221793
22.536500602639396,-1.4697931630236636
22.76186560866579,-1.4517496492251487
22.98948426475245,-1.433706135426633
23.219379107399973,-1.4156626216281172
23.451572898473973,-1.3975575402733755
23.686088627458712,-1.3784934453788042
23.9229495137333,-1.3594293504842319
24.162179008870634,-1.3403652555896597
24.40380079895934,-1.3213011606950873
24.647838806948936,-1.3022370658005151
24.894317195018427,-1.2831729709059436
25.14326036696861,-1.2641088760113712
25.3946929706383,-1.245044781116799
25.648639900344683,-1.225980686222227
25.90512629934813,-1.2065062601565077
26.16417756234161,-1.186590382069421
26.425819337965027,-1.1666745039823343
26.690077531344677,-1.1467586258952474
26.956978306658126,-1.1268427478081606
27.22654808972471,-1.106926869721075
27.498813570621955,-1.087010991633988
27.773801706328175,-1.0670951135469016
28.051539723391457,-1.0471792354598148
28.332055120625373,-1.0267597617741013
28.61537567183163,-1.0061607279024767
28.901529428549946,-0.985561694030852
29.190544722835444,-0.9649626601592276
29.4824501700638,-0.9443636262876041
29.777274671764438,-0.9237645924159795
30.075047418482082,-0.9031655585443551
30.375797892666903,-0.8825665246727304
30.67955587159357,-0.8616108311688064
30.986351430309508,-0.8404970886210571
31.296214944612604,-0.8193833460733078
31.60917709405873,-0.7982696035255584
31.925268864999317,-0.7771558609778102
32.244521553649314,-0.7560421184300609
32.566966769185804,-0.7349283758823115
32.89263643687766,-0.7137297004067101
33.221562801246435,-0.6922694981796214
33.5537784292589,-0.6708092959525325
33.88931621355149,-0.6493490937254437
34.228209375687,-0.627888891498356
34.57049146944387,-0.6064286892712673
34.91619638413831,-0.5849684870441785
35.26535834797969,-0.5634527180215727
35.61801193145949,-0.5418140847203122
35.974192050774086,-0.5201754514190517
36.33393397128183,-0.49853681811779127
36.697273310994646,-0.47689818481653196
37.06424604410459,-0.45525955151527153
37.43488850454564,-0.43362091821401105
37.8092373895911,-0.4119734968904301
38.18732976348701,-0.3903242159705407
38.569203061121875,-0.3686749350506502
38.95489509173309,-0.3470256541307597
39.34444404265042,-0.32537637321087026
39.73788848307693,-0.3037270922909798
40.1352673679077,-0.2821927345796145
40.53662004158678,-0.2607003182700474
40.94198624200265,-0.23920790196048025
41.35140610442268,-0.21771548565091312
41.764920165466904,-0.19622306934134712
42.18256936712157,-0.17473065303177995
42.60439506079279,-0.1535585088558994
43.030439011400716,-0.13239017145763673
43.460743401514726,-0.11122183405937303
43.895350835529875,-0.09005349666110929
44.33430434388517,-0.06888515926284557
44.77764738732402,-0.047989084769194786
45.225423861197264,-0.02731171575481167
45.677678099809235,-0.006634346740428558
46.134454880807326,0.01404302227395349
46.5957994296154,0.0347203912883366
47.06175742391155,0.055135014852580225
47.532374998150665,0.07515487767368666
48.00769874813217,0.09517474049479412
48.487775735613496,0.11519460331590158
48.972653492969634,0.13521446613700905
49.46238002789933,0.15482559468301105
49.95700382817832,0.17402179176746463
50.456573866460104,0.19321798885191915
50.96113960512471,0.2124141859363737
51.470751001175955,0.23161038302082823
51.985458511187716,0.24999425078244658
52.505313096299595,0.2682010271190179
53.03036622726259,0.2864078034555892
53.56066988953522,0.30461457979216056
54.09627658843057,0.32241298069810975
54.63723935431488,0.3394650116715467
55.18361174785803,0.35651704264498363
55.73544786533661,0.3735690736184205
56.292802343989976,0.3905202282579414
56.85573036742988,0.406252645070187
57.424287671104175,0.4219850618824324
57.998530547815214,0.43771747869467786
58.57851585329337,0.4534498955069226
59.1643010118263,0.46773709124970364
59.755944021944565,0.48198550587466293
60.353503462164014,0.49623392049962234
60.95703849678566,0.5104292434688134
61.56660888175352,0.5230297731276723
62.18227497057105,0.5356303027865312
62.804097720276765,0.5482308324453904
63.43213869747953,0.5603978487039124
64.06646008445432,0.5711871398551375
64.70712468529887,0.5819764310063625
65.35419593215185,0.5927657221575877
66.00773789147337,0.602401328856321
66.6678152703881,0.6112165806991623
67.33449342309198,0.6200318325420037
68.00783835732291,0.6287236515344217
68.68791674089614,0.6354026390278106
69.3747959083051,0.6420816265211999
70.06854386738816,0.6487606140145893
70.76922930606204,0.6539443593350394
71.47692159912266,0.6583254557357388
72.19169081511389,0.6627065521364384
72.91360772326503,0.6662138745806016
73.64274380049768,0.6681360735056956
74.37917123850266,0.6700582724307895
75.1229629508877,0.6715492516019663
75.87419258039658,0.6708521886215111
76.63293450620054,0.6701551256410557
77.39926385126255,0.669257677478651
78.17325648977517,0.665781651244697
78.95498905467292,0.6623056250107427
79.74453894521965,0.6586183290169405
80.54198433467184,0.652204321935303
81.34740417801855,0.6457903148536653
82.16087821979873,0.6388849678575913
82.98248700199672,0.6293746663087574
83.81231187201668,0.6198643647599228
84.65043499073684,0.6092882968243105
85.4969393406442,0.5965241109397859
86.35190873405065,0.5837599250552613
87.21542782139116,0.5690381075262199
88.08758209960507,0.5528631905264771
88.96845792060113,0.5366882735267335
89.85814249980714,0.5173252446363377
90.75672392480521,0.49758351173632676
91.66429116405327,0.4767872615967431
92.5809340756938,0.4533234084847513
93.50674341645075,0.4298595553727582
94.44181085061525,0.4035312935747622
95.38622895912141,0.37619081447015257
